,IWD,IWF,IWO,IWN,EFA,IEMG,TIP,GOVT,GLD,VNQ,EUR/USD,GBP/USD,AUD/USD,USD/JPY,USD/CNY,GDP,Unemployment,CPI adj,IP,Federal Debt,PCEC,Interest Rate,Credit Rate,10-Yr. Treas. Rate,Payroll Employment
2014-01-21,0.0027742242677688544,0.0038506785923788645,0.005006975738115926,0.008207978793789872,0.004789683440951542,-0.001674080992110083,-0.0018849874059705396,0.0,-0.010171198213842825,0.00903766481656465,1.354903,1.642414,0.880437,104.224998,6.0428,0.24925373134328355,6.660869565217391,235.45352173913045,103.22893478260869,103.02300268656717,11671.881597014924,0.07,0.75,2.85,137660.78260869565
2014-01-22,0.0004255754623967434,0.0018599021178691277,0.004115569570719124,0.005427890086993292,0.0,0.011527996872827462,-0.0017086689302806546,-0.0016365400916961148,-0.004260609964760409,0.004328781299308693,1.3559139999999998,1.6475279999999999,0.880592,104.223,6.0406,0.33134328358208964,6.665217391304348,235.46113043478263,103.27340869565218,102.9999171641791,11674.146925373134,0.07,0.75,2.87,137668.69565217392
2014-01-23,-0.0098916285896401,-0.006381249708901859,-0.006471701430066368,-0.00799741880764171,-0.006703267535307589,-0.023207495785265486,0.004323975604765273,0.0045080785327134,0.021813901806965186,-0.0023779592551896878,1.3542239999999999,1.656205,0.8844860000000001,104.635002,6.0413,0.4134328358208955,6.6695652173913045,235.4687391304348,103.31788260869565,102.97683164179104,11676.412253731343,0.07,0.75,2.79,137676.60869565216
2014-01-24,-0.021484685307569307,-0.022302646403744464,-0.0268510345223959,-0.02277536535115099,-0.02744462643940415,-0.026728801008461534,0.002870208013761255,0.0008161050930752811,0.00410542734128061,-0.012514916848127,1.3689069999999999,1.6634779999999998,0.8760399999999999,103.370003,6.0418,0.4955223880597014,6.673913043478261,235.47634782608696,103.36235652173913,102.95374611940298,11678.677582089551,0.07,0.75,2.75,137684.52173913043
2014-01-27,-0.004281347668326219,-0.006688213597920711,-0.01710522776589929,-0.01124073599831088,-0.004625908822198044,-0.006103134728954962,-0.003487958445393513,-0.0004076338690764958,-0.010875803329170042,-0.0076947798230107,1.368794,1.6490490000000002,0.86949,102.050003,6.0389,0.5776119402985075,6.678260869565217,235.48395652173915,103.4068304347826,102.93066059701492,11680.94291044776,0.07,0.75,2.78,137692.4347826087
2014-01-28,0.00782798888335301,0.005170094719816998,0.012938888392333148,0.006362202548633622,0.00867531002911126,0.009868607237001115,0.001974404553856779,0.0,-8.26884927470628e-05,0.008362326248559704,1.367465,1.6574950000000002,0.87321,102.66100300000001,6.0381,0.6597014925373134,6.682608695652174,235.49156521739133,103.45130434782608,102.90757507462686,11683.20823880597,0.07,0.75,2.77,137700.34782608695
2014-01-29,-0.009189395066586892,-0.01076551139794446,-0.015388116969363375,-0.013265924701396536,-0.01121177887584901,-0.014332307117222554,0.0037621325642400727,0.0020391294664954263,0.012567209902452525,-0.00542786670643336,1.365505,1.657001,0.878812,103.231003,6.0409,0.7417910447761195,6.6869565217391305,235.4991739130435,103.49577826086956,102.8844895522388,11685.47356716418,0.07,0.75,2.69,137708.26086956522
2014-01-30,0.009826545991164615,0.014026945102456168,0.016766653915855967,0.013129192441598603,0.005125809971889161,0.009032771250214289,-0.0006249261986224219,0.00040705603255641876,-0.02204624788073606,0.01516055560729379,1.365859,1.655903,0.874891,102.300003,6.0456,0.8238805970149253,6.691304347826087,235.50678260869566,103.54025217391305,102.86140402985075,11687.738895522387,0.07,0.75,2.72,137716.1739130435
2014-01-31,-0.007325461204376937,-0.0048893126463296355,-0.0051486844404710075,-0.008500979368302186,-0.01699891747502902,0.0006551412117907773,0.001964563248556761,0.0008137808107242517,0.0026717793104729104,0.005376322133683109,1.355877,1.6498380000000001,0.8795850000000001,102.758003,6.051,0.9059701492537314,6.695652173913044,235.51439130434784,103.58472608695652,102.83831850746269,11690.004223880596,0.07,0.75,2.67,137724.08695652173
2014-02-03,-0.021918734667983664,-0.024325874260451297,-0.03405084065001196,-0.029067299181094075,-0.020436987462941536,-0.025529131941867678,0.00588200228853375,0.004190918207621186,0.010242351910811909,-0.015894363861335026,1.348818,1.643791,0.875657,102.192001,6.051,1.0701492537313433,6.7,235.5426666666667,103.67326666666666,102.79214746268656,11694.534880597015,0.07047619047619048,0.75,2.61,137744.42857142858
2014-02-04,0.0065313721724726825,0.009211428120587062,0.00768717509936323,0.00710725870578055,0.011555076935940711,0.018136971056734508,-0.004341146045207189,-0.002026063368602893,-0.002720095614902718,0.012075721974728504,1.352503,1.630896,0.875044,101.141998,6.051,1.1522388059701494,6.7,235.56333333333336,103.71733333333333,102.7690619402985,11696.800208955223,0.07095238095238096,0.75,2.64,137756.85714285713
2014-02-05,-0.0013423608707656687,-0.0030425106890004106,-0.010248472108975393,-0.006950172590857395,0.0020625903757314212,-0.0017594004440751876,-0.004360289689209984,-0.0016238933397542121,0.0024795686003731277,-0.002088076511190473,1.351589,1.633053,0.891425,101.689003,6.051,1.2343283582089555,6.7,235.584,103.7614,102.74597641791044,11699.065537313432,0.07142857142857144,0.75,2.7,137769.2857142857
2014-02-06,0.01310755210831327,0.013793916512405247,0.010120968980576794,0.008291147488525219,0.017732679790767314,0.019828116449021937,0.0001788350820797202,-0.002033778546683185,-0.0004122598696326696,0.00732324153854802,1.35351,1.632706,0.892857,101.466003,6.051,1.3164179104477611,6.7,235.60466666666667,103.80546666666666,102.72289089552238,11701.330865671642,0.07190476190476192,0.75,2.73,137781.7142857143
2014-02-07,0.010947859825656492,0.014448933574228606,0.015105846802171863,0.006514210256548747,0.01306787918893404,0.0034565624028237707,0.0028593695660428242,0.0012226767007912365,0.00767073585731981,0.007566704064715379,1.359213,1.6322,0.895015,102.039001,6.051,1.3985074626865672,6.7,235.62533333333334,103.84953333333333,102.69980537313432,11703.59619402985,0.07238095238095239,0.75,2.71,137794.14285714287
2014-02-10,0.00043740892329280356,0.0027305593492175095,0.003871933611415468,0.0014854174583658342,-0.003378409045842745,-0.00796561867338652,0.0008907802472379878,0.0008142509647561802,0.006138986758434717,0.009424258293283305,1.361934,1.641039,0.8946940000000001,102.524002,6.0534,1.4805970149253733,6.7,235.64600000000002,103.89359999999999,102.67671985074627,11705.861522388059,0.07285714285714286,0.75,2.7,137806.57142857142
2014-02-11,0.01180840891874757,0.01017954331435833,0.0077148991774977915,0.011335948958472786,0.01587066113950808,0.01996526255682518,-0.003204741946229328,-0.002440123158088614,0.01171496114082271,0.00393887470080978,1.36461,1.6408770000000001,0.894566,102.133003,6.0494,1.5626865671641794,6.7,235.66666666666669,103.93766666666666,102.65363432835821,11708.126850746268,0.07333333333333333,0.75,2.75,137819.0
2014-02-12,0.00043256469096042416,0.001992080942839536,0.0030769554336853577,0.0034569260340275854,0.0016683830845656278,-0.0012765714327358513,-0.002500479841339942,-0.0008153210470965844,0.0005628739099159397,0.000581332885446928,1.363903,1.6448720000000001,0.90212,102.519997,6.0506,1.644776119402985,6.7,235.68733333333333,103.98173333333332,102.63054880597015,11710.392179104478,0.07380952380952381,0.75,2.8,137831.42857142858
2014-02-13,0.004968653211001373,0.007016622588972954,0.014964135560149527,0.011170349762744891,0.0030283341779597794,0.0036215716947591847,0.003401910443940892,0.0020398584386360774,0.00851882986418051,0.003775523019805105,1.35901,1.6609919999999998,0.9024459999999999,102.469002,6.0524,1.7268656716417912,6.7,235.708,104.02579999999999,102.60746328358209,11712.657507462685,0.07428571428571429,0.75,2.73,137843.85714285713
2014-02-14,0.006986197653031656,0.002206639133930155,-0.0006633829971167682,0.004129778208818102,0.0037742772441122785,0.00976446762203187,-0.0020521523490141247,0.0,0.013228177754851744,0.00390620431493649,1.367877,1.665723,0.89823,102.188004,6.0536,1.8089552238805973,6.7,235.72866666666667,104.06986666666666,102.58437776119403,11714.922835820895,0.07476190476190477,0.75,2.75,137856.2857142857
2014-02-18,0.0016008742180739777,0.003012659632824821,0.011729116127203065,0.008842392246172448,0.008572600421492327,-0.007357618688296652,0.0018777402795520093,0.0012217236572134027,0.001966181644259768,0.004900057935500524,1.3704450000000001,1.671989,0.903947,102.061996,6.0541,1.973134328358209,6.7,235.77,104.158,102.5382067164179,11719.453492537314,0.07571428571428572,0.75,2.71,137881.14285714287
2014-02-19,-0.007246394735931472,-0.005891816755822399,-0.009551303962248459,-0.011516798315598487,-0.006710314920742144,-0.006776714707482978,-0.0019634449370060647,-0.0016268344174613647,-0.008869740834069995,-0.0005736104920647245,1.376197,1.6686130000000001,0.9020389999999999,102.332001,6.0574,2.055223880597015,6.7,235.79066666666668,104.20206666666667,102.51512119402985,11721.718820895521,0.0761904761904762,0.75,2.73,137893.57142857142
2014-02-20,0.005903972806433622,0.006507621575592815,0.013250811587213196,0.008248241277227564,0.0034529955743003438,0.004051122573792032,-0.003040280752886426,-0.0012220925439573316,0.010532993043470107,-0.0021526050899930427,1.373042,1.667584,0.8999280000000001,102.310997,6.0665,2.137313432835821,6.7,235.81133333333332,104.24613333333333,102.49203567164179,11723.98414925373,0.07666666666666667,0.75,2.76,137906.0
2014-02-21,-0.0012806971314508475,-0.00034608772266209176,0.0031964515295059837,0.002352021960690731,0.0019450188217782216,0.006370751144312514,0.0017940385151395954,0.001223587881584276,-0.0001567084664060303,0.0024448717552889576,1.372119,1.6661669999999997,0.900982,102.311996,6.0735,2.219402985074627,6.7,235.832,104.2902,102.46895014925373,11726.24947761194,0.07714285714285715,0.75,2.73,137918.42857142858
2014-02-24,0.006838402642527885,0.0042734783718823,0.007459701076410807,0.009181805530102505,0.008660507211148749,0.0002112233154216714,0.0,-0.0008146139826912258,0.011051912352219473,0.0024385863421914067,1.373796,1.66334,0.897747,102.513,6.0815,2.301492537313433,6.7,235.85266666666666,104.33426666666666,102.44586462686567,11728.51480597015,0.07761904761904762,0.75,2.75,137930.85714285713
2014-02-25,-0.0023345774614067505,0.0005749579370448732,0.0030909338528313235,-0.001617464593583251,-0.002368697785865792,-0.01054865215385492,0.003849666462337309,0.002446091923638205,0.0017055740093971927,0.0032912737741519482,1.373608,1.6656950000000001,0.903751,102.48200200000001,6.0885,2.383582089552239,6.7,235.87333333333333,104.37833333333333,102.42277910447761,11730.780134328357,0.07809523809523809,0.75,2.7,137943.2857142857
2014-02-26,0.00042562601469064987,0.001264355372940118,0.0065932692926924386,0.005366578822848966,-0.0034129625671758257,-0.001066167430279763,0.0023192405197745014,0.000813374386029464,-0.008513318941310799,0.0022819724815463793,1.374608,1.667723,0.900982,102.150002,6.1146,2.4656716417910447,6.7,235.894,104.4224,102.39969358208955,11733.045462686567,0.07857142857142857,0.75,2.67,137955.7142857143
2014-02-27,0.0037212490844407142,0.006313842469082509,0.005553176062426335,0.005740946740283359,0.003424650772066551,0.017929548988971478,0.0014236350951803978,0.0020313982734398994,0.0007024900421317426,-0.0027039231594939706,1.368195,1.6668330000000002,0.896379,102.29900400000001,6.1148,2.547761194029851,6.7,235.91466666666665,104.46646666666666,102.3766080597015,11735.310791044776,0.07904761904761905,0.75,2.65,137968.14285714287
2014-02-28,0.0029659018712309138,0.000798479415366371,-0.01104512709981531,0.0014018060732898796,0.0017807247011385474,-0.00650030974299709,0.0014214612429581663,-0.0004054474718140355,-0.004524134271235547,0.009275389478265117,1.370746,1.669198,0.89617,102.110001,6.1184,2.629850746268657,6.7,235.93533333333332,104.51053333333333,102.35352253731344,11737.576119402984,0.07952380952380952,0.75,2.66,137980.57142857142
2014-03-03,-0.006865372929524383,-0.006838984022644712,-0.004367029338186779,-0.004800149679716759,-0.021182039933517416,-0.014141046784925781,0.004614179202591329,0.0016647817139292531,0.020921406811124976,0.0005655006705720389,1.3776950000000001,1.672912,0.890234,101.305,6.1351,2.7940298507462686,6.682608695652174,235.97804347826087,104.56443043478261,102.30735149253731,11742.106776119403,0.08043478260869566,0.75,2.6,138006.52173913043
2014-03-04,0.013719318131787839,0.015264457221847882,0.028618811766073726,0.02381449844364103,0.01982440184783285,0.015200278423268543,-0.006447550526250789,-0.0040537706212279145,-0.01235705032235268,0.014412769285511606,1.373702,1.6668330000000002,0.8925379999999999,101.412003,6.1363,2.8761194029850747,6.665217391304348,236.00008695652173,104.57426086956521,102.28426597014925,11744.372104477612,0.0808695652173913,0.75,2.7,138020.04347826086
2014-03-05,0.0009441843349597967,-0.0009045423667684016,-0.000279925613110521,-0.0024537320488844383,-0.0008902206010072966,0.0027413413876151704,0.0014220930911330587,0.0008140712413180484,0.0016320019538700326,-0.0012533671165255722,1.374117,1.666694,0.895415,102.178001,6.1336,2.958208955223881,6.647826086956522,236.0221304347826,104.58409130434782,102.26118044776119,11746.63743283582,0.08130434782608696,0.75,2.7,138033.5652173913
2014-03-06,0.004087759007700642,0.0012447926463008407,-0.0032163193875941465,0.0023613063655696376,0.010396579756851487,0.013038897684232165,-0.0024854613049559715,-0.0024399277015355603,0.009930941189626452,-0.008368297187386409,1.373419,1.671905,0.897819,102.366997,6.128,3.0402985074626865,6.630434782608695,236.04417391304347,104.59392173913042,102.23809492537313,11748.90276119403,0.0817391304347826,0.75,2.74,138047.08695652173
2014-03-07,0.0018787354300087156,-0.0019210728445435699,-0.001824141869602558,-0.0011779567114883482,-0.005438807897756859,-0.011625325828964028,-0.0021357089780624783,-0.002445895509744833,-0.00829685808245928,-0.010829945401561791,1.386309,1.674173,0.910581,103.031998,6.1086,3.122388059701493,6.613043478260869,236.06621739130435,104.60375217391304,102.21500940298507,11751.168089552239,0.08217391304347826,0.75,2.8,138060.60869565216
2014-03-10,-0.0012502252569481787,-0.0009058805256740854,-0.0042869259645178515,-0.0019653004783236616,-0.006207672862646119,-0.007351529013856495,0.00044593322196573304,0.0012259462914017139,0.00030993106545618154,-0.005260842499169915,1.387867,1.6731080000000003,0.905797,103.190002,6.1161,3.2044776119402987,6.595652173913043,236.0882608695652,104.61358260869565,102.19192388059702,11753.433417910448,0.08260869565217391,0.75,2.79,138074.13043478262
